id,subject,base_verb,object,landmark_verb,score,hilo
23,woman,draw,hair,attract,1,LOW
23,magazine,accept,liability,bear,5,HIGH
23,machine,run,program,operate,7,HIGH
23,machine,run,program,move,1,LOW
23,lawyer,accept,conviction,receive,4,LOW
23,lawyer,accept,conviction,bear,3,LOW
23,justice,try,king,test,6,HIGH
23,justice,try,king,judge,7,LOW
23,judge,try,action,test,6,HIGH
23,male,draw,female,attract,7,HIGH
23,magazine,accept,liability,receive,4,LOW
23,teacher,write,book,spell,4,LOW
23,user,run,application,operate,7,HIGH
23,scholar,write,book,publish,6,HIGH
23,people,try,program,test,7,HIGH
23,people,try,sniffing,judge,1,LOW
23,runway,run,parallel,operate,6,LOW
23,people,say,success,state,6,HIGH
23,people,try,door,judge,1,LOW
23,people,try,door,test,7,HIGH
23,people,try,program,judge,1,LOW
23,people,run,round,operate,1,LOW
23,people,say,prayer,allege,2,LOW
23,people,say,prayer,state,7,LOW
23,people,say,success,allege,1,HIGH
23,government,accept,recommendation,receive,4,HIGH
23,government,provide,cash,leave,1,LOW
23,government,provide,cash,supply,7,HIGH
23,investor,buy,share,bribe,1,LOW
23,firm,buy,politician,purchase,7,LOW
23,government,accept,proposal,bear,1,LOW
23,government,accept,proposal,receive,4,HIGH
23,government,accept,recommendation,bear,2,LOW
23,road,run,parallel,move,1,LOW
23,writer,write,book,publish,5,HIGH
23,investor,buy,share,purchase,7,HIGH
23,judge,try,action,judge,6,HIGH
23,river,meet,sea,visit,4,LOW
23,runway,run,parallel,move,1,LOW
23,school,provide,education,leave,1,LOW
23,road,run,parallel,operate,6,LOW
23,tribunal,try,crime,judge,7,HIGH
23,priest,say,prayer,allege,1,LOW
23,priest,say,mass,state,7,LOW
23,priest,say,mass,allege,1,LOW
23,poll,show,support,picture,2,LOW
23,poll,show,support,express,6,HIGH
23,politician,buy,election,purchase,7,LOW
23,politician,buy,election,bribe,6,HIGH
23,people,write,letter,spell,4,HIGH
23,people,write,letter,publish,4,HIGH
23,people,try,sniffing,test,7,LOW
23,member,accept,share,bear,1,LOW
23,map,show,location,picture,6,HIGH
23,weapon,buy,chance,purchase,1,LOW
23,user,accept,responsibility,receive,4,LOW
23,user,write,word,spell,4,HIGH
23,user,write,word,publish,5,LOW
23,user,write,software,spell,1,LOW
23,user,write,software,publish,5,HIGH
23,man,write,song,publish,5,LOW
23,man,try,experiment,test,7,HIGH
23,management,accept,responsibility,bear,5,HIGH
23,man,write,song,spell,2,LOW
23,map,show,area,express,5,LOW
23,management,accept,responsibility,receive,4,LOW
23,map,show,location,express,6,LOW
23,map,show,area,picture,7,HIGH
23,claimant,draw,benefit,attract,7,HIGH
23,cinema,show,film,picture,2,HIGH
23,teacher,write,book,publish,5,LOW
23,child,show,sign,express,6,LOW
23,child,show,interest,picture,3,LOW
23,child,show,interest,express,7,HIGH
23,child,meet,house,visit,4,HIGH
23,cinema,show,film,express,6,LOW
23,child,write,word,spell,5,HIGH
23,child,write,word,publish,6,LOW
23,child,show,sign,picture,2,HIGH
23,people,buy,product,bribe,1,LOW
23,people,buy,house,purchase,7,HIGH
23,people,buy,house,bribe,1,LOW
23,patient,draw,figure,depict,7,HIGH
23,people,run,company,move,1,LOW
23,people,buy,security,purchase,5,LOW
23,people,buy,security,bribe,7,HIGH
23,people,buy,product,purchase,7,HIGH
23,people,run,round,move,7,HIGH
23,people,run,company,operate,7,HIGH
23,representative,meet,official,visit,4,HIGH
23,river,meet,sea,satisfy,1,LOW
23,tribunal,try,crime,test,3,LOW
23,producer,say,favour,state,7,LOW
23,proposal,draw,criticism,attract,7,HIGH
23,priest,say,prayer,state,7,LOW
23,producer,say,favour,allege,3,HIGH
23,report,draw,attention,depict,2,LOW
23,representative,meet,official,satisfy,1,LOW
23,proposal,draw,criticism,depict,2,LOW
23,report,draw,attention,attract,7,HIGH
23,man,say,success,state,7,HIGH
23,man,try,experiment,judge,1,LOW
23,man,say,sentence,state,7,HIGH
23,man,say,success,allege,1,HIGH
23,man,provide,money,supply,7,HIGH
23,man,say,sentence,allege,1,LOW
23,man,draw,sword,depict,1,LOW
23,man,provide,money,leave,6,HIGH
23,male,draw,female,depict,7,LOW
23,man,draw,sword,attract,1,LOW
23,user,accept,responsibility,bear,7,HIGH
23,member,accept,share,receive,7,HIGH
23,model,buy,behaviour,bribe,1,LOW
23,model,buy,behaviour,purchase,7,LOW
23,mother,provide,baby,leave,6,LOW
23,mother,provide,baby,supply,7,HIGH
23,parent,draw,line,attract,1,LOW
23,parent,draw,line,depict,5,HIGH
23,patient,accept,treatment,bear,1,HIGH
23,patient,accept,treatment,receive,7,HIGH
23,patient,draw,figure,attract,1,LOW
23,service,meet,need,satisfy,7,HIGH
23,school,provide,education,supply,7,HIGH
23,scholar,write,book,spell,4,LOW
23,table,show,result,express,7,HIGH
23,firm,buy,politician,bribe,7,HIGH
23,figure,show,increase,picture,2,HIGH
23,weapon,buy,chance,bribe,5,LOW
23,family,run,hotel,move,1,LOW
23,family,provide,home,supply,7,HIGH
23,figure,show,increase,express,7,LOW
23,family,run,hotel,operate,7,HIGH
23,employer,provide,training,leave,1,LOW
23,employee,buy,property,purchase,7,HIGH
23,family,provide,home,leave,1,LOW
23,employer,provide,training,supply,7,HIGH
23,service,meet,need,visit,3,LOW
23,shareholder,accept,offer,bear,1,LOW
23,shareholder,accept,offer,receive,5,HIGH
23,shiver,run,spine,move,4,HIGH
23,shiver,run,spine,operate,1,LOW
23,sight,meet,eye,satisfy,2,LOW
23,society,accept,charge,bear,5,LOW
23,society,accept,charge,receive,4,LOW
23,speaker,say,word,allege,1,LOW
23,speaker,say,word,state,7,HIGH
23,table,show,result,picture,4,LOW
23,user,run,application,move,1,LOW
23,spokesman,say,decision,state,7,HIGH
23,spokesman,say,decision,allege,1,HIGH
23,specialist,write,papers,spell,4,LOW
23,specialist,write,papers,publish,6,HIGH
23,student,write,name,spell,5,HIGH
23,student,write,name,publish,4,LOW
23,student,meet,requirement,visit,1,LOW
23,student,meet,requirement,satisfy,7,HIGH
23,study,provide,evidence,supply,7,HIGH
23,study,provide,evidence,leave,3,LOW
23,child,meet,house,satisfy,1,LOW
23,child,draw,picture,depict,5,HIGH
23,beach,meet,standard,satisfy,6,HIGH
23,artist,show,work,picture,2,HIGH
23,artist,show,work,express,4,LOW
23,child,draw,picture,attract,1,LOW
23,boy,meet,girl,visit,5,HIGH
23,boy,meet,girl,satisfy,1,LOW
23,beach,meet,standard,visit,2,LOW
23,sweat,run,face,move,1,HIGH
23,sweat,run,face,operate,1,LOW
23,survey,say,recovery,allege,1,HIGH
23,survey,say,recovery,state,7,HIGH
23,supporter,buy,ticket,bribe,1,LOW
23,supporter,buy,ticket,purchase,7,HIGH
23,study,show,correlation,express,7,HIGH
23,study,show,correlation,picture,1,LOW
23,study,provide,information,leave,4,LOW
23,study,provide,information,supply,7,HIGH
23,company,provide,service,supply,7,HIGH
23,court,try,case,judge,7,HIGH
23,claimant,draw,benefit,depict,4,LOW
23,company,provide,service,leave,1,LOW
23,court,try,offence,test,6,LOW
23,demonstrator,try,building,judge,2,LOW
23,court,try,case,test,5,LOW
23,court,try,offence,judge,7,HIGH
23,demonstrator,try,building,test,7,HIGH
23,employee,buy,property,bribe,1,LOW
23,writer,write,book,spell,4,LOW
24,table,draw,eye,depict,7,LOW
24,table,draw,eye,attract,1,HIGH
24,system,meet,criterion,visit,1,HIGH
24,system,meet,criterion,satisfy,7,HIGH
24,system,meet,requirement,visit,1,LOW
24,system,meet,requirement,satisfy,7,HIGH
24,system,provide,facility,supply,7,HIGH
24,system,provide,facility,leave,1,LOW
24,system,run,application,operate,7,HIGH
24,system,run,application,move,1,LOW
24,woman,draw,hair,depict,7,LOW
24,woman,draw,hair,attract,1,LOW
24,magazine,accept,liability,bear,7,HIGH
24,machine,run,program,operate,7,HIGH
24,machine,run,program,move,1,LOW
24,lawyer,accept,conviction,receive,2,LOW
24,lawyer,accept,conviction,bear,1,LOW
24,justice,try,king,test,1,HIGH
24,justice,try,king,judge,7,LOW
24,judge,try,action,test,1,HIGH
24,male,draw,female,attract,4,HIGH
24,magazine,accept,liability,receive,2,LOW
24,teacher,write,book,spell,4,LOW
24,user,run,application,operate,7,HIGH
24,scholar,write,book,publish,5,HIGH
24,people,try,program,test,7,HIGH
24,people,try,sniffing,judge,4,LOW
24,runway,run,parallel,operate,7,LOW
24,people,say,success,state,7,HIGH
24,people,try,door,judge,1,LOW
24,people,try,door,test,7,HIGH
24,people,try,program,judge,6,LOW
24,people,run,round,operate,7,LOW
24,people,say,prayer,allege,1,LOW
24,people,say,prayer,state,6,LOW
24,people,say,success,allege,4,HIGH
24,government,accept,recommendation,receive,2,HIGH
24,government,provide,cash,leave,1,LOW
24,government,provide,cash,supply,7,HIGH
24,investor,buy,share,bribe,1,LOW
24,firm,buy,politician,purchase,7,LOW
24,government,accept,proposal,bear,1,LOW
24,government,accept,proposal,receive,2,HIGH
24,government,accept,recommendation,bear,1,LOW
24,road,run,parallel,move,1,LOW
24,writer,write,book,publish,5,HIGH
24,investor,buy,share,purchase,7,HIGH
24,judge,try,action,judge,7,HIGH
24,river,meet,sea,visit,1,LOW
24,runway,run,parallel,move,1,LOW
24,school,provide,education,leave,1,LOW
24,road,run,parallel,operate,7,LOW
24,tribunal,try,crime,judge,7,HIGH
24,priest,say,prayer,allege,1,LOW
24,priest,say,mass,state,1,LOW
24,priest,say,mass,allege,1,LOW
24,poll,show,support,picture,1,LOW
24,poll,show,support,express,7,HIGH
24,politician,buy,election,purchase,7,LOW
24,politician,buy,election,bribe,3,HIGH
24,people,write,letter,spell,1,HIGH
24,people,write,letter,publish,4,HIGH
24,people,try,sniffing,test,7,LOW
24,member,accept,share,bear,1,LOW
24,map,show,location,picture,7,HIGH
24,weapon,buy,chance,purchase,7,LOW
24,user,accept,responsibility,receive,1,LOW
24,user,write,word,spell,6,HIGH
24,user,write,word,publish,5,LOW
24,user,write,software,spell,1,LOW
24,user,write,software,publish,5,HIGH
24,man,write,song,publish,4,LOW
24,man,try,experiment,test,7,HIGH
24,management,accept,responsibility,bear,7,HIGH
24,man,write,song,spell,1,LOW
24,map,show,area,express,2,LOW
24,management,accept,responsibility,receive,1,LOW
24,map,show,location,express,2,LOW
24,map,show,area,picture,7,HIGH
24,claimant,draw,benefit,attract,1,HIGH
24,cinema,show,film,picture,1,HIGH
24,teacher,write,book,publish,5,LOW
24,child,show,sign,express,4,LOW
24,child,show,interest,picture,1,LOW
24,child,show,interest,express,7,HIGH
24,child,meet,house,visit,3,HIGH
24,cinema,show,film,express,2,LOW
24,child,write,word,spell,5,HIGH
24,child,write,word,publish,5,LOW
24,child,show,sign,picture,1,HIGH
24,people,buy,product,bribe,1,LOW
24,people,buy,house,purchase,7,HIGH
24,people,buy,house,bribe,1,LOW
24,patient,draw,figure,depict,7,HIGH
24,people,run,company,move,1,LOW
24,people,buy,security,purchase,7,LOW
24,people,buy,security,bribe,1,HIGH
24,people,buy,product,purchase,7,HIGH
24,people,run,round,move,1,HIGH
24,people,run,company,operate,7,HIGH
24,representative,meet,official,visit,5,HIGH
24,river,meet,sea,satisfy,1,LOW
24,tribunal,try,crime,test,1,LOW
24,producer,say,favour,state,4,LOW
24,proposal,draw,criticism,attract,7,HIGH
24,priest,say,prayer,state,2,LOW
24,producer,say,favour,allege,1,HIGH
24,report,draw,attention,depict,1,LOW
24,representative,meet,official,satisfy,1,LOW
24,proposal,draw,criticism,depict,1,LOW
24,report,draw,attention,attract,7,HIGH
24,man,say,success,state,7,HIGH
24,man,try,experiment,judge,7,LOW
24,man,say,sentence,state,7,HIGH
24,man,say,success,allege,1,HIGH
24,man,provide,money,supply,7,HIGH
24,man,say,sentence,allege,1,LOW
24,man,draw,sword,depict,7,LOW
24,man,provide,money,leave,1,HIGH
24,male,draw,female,depict,7,LOW
24,man,draw,sword,attract,1,LOW
24,user,accept,responsibility,bear,7,HIGH
24,member,accept,share,receive,7,HIGH
24,model,buy,behaviour,bribe,1,LOW
24,model,buy,behaviour,purchase,7,LOW
24,mother,provide,baby,leave,1,LOW
24,mother,provide,baby,supply,7,HIGH
24,parent,draw,line,attract,1,LOW
24,parent,draw,line,depict,7,HIGH
24,patient,accept,treatment,bear,2,HIGH
24,patient,accept,treatment,receive,7,HIGH
24,patient,draw,figure,attract,1,LOW
24,service,meet,need,satisfy,7,HIGH
24,school,provide,education,supply,7,HIGH
24,scholar,write,book,spell,1,LOW
24,table,show,result,express,7,HIGH
24,firm,buy,politician,bribe,7,HIGH
24,figure,show,increase,picture,1,HIGH
24,weapon,buy,chance,bribe,1,LOW
24,family,run,hotel,move,1,LOW
24,family,provide,home,supply,7,HIGH
24,figure,show,increase,express,7,LOW
24,family,run,hotel,operate,7,HIGH
24,employer,provide,training,leave,1,LOW
24,employee,buy,property,purchase,7,HIGH
24,family,provide,home,leave,1,LOW
24,employer,provide,training,supply,7,HIGH
24,service,meet,need,visit,1,LOW
24,shareholder,accept,offer,bear,1,LOW
24,shareholder,accept,offer,receive,1,HIGH
24,shiver,run,spine,move,1,HIGH
24,shiver,run,spine,operate,7,LOW
24,sight,meet,eye,satisfy,1,LOW
24,society,accept,charge,bear,7,LOW
24,society,accept,charge,receive,7,LOW
24,speaker,say,word,allege,1,LOW
24,speaker,say,word,state,7,HIGH
24,table,show,result,picture,7,LOW
24,user,run,application,move,1,LOW
24,spokesman,say,decision,state,7,HIGH
24,spokesman,say,decision,allege,1,HIGH
24,specialist,write,papers,spell,1,LOW
24,specialist,write,papers,publish,5,HIGH
24,student,write,name,spell,6,HIGH
24,student,write,name,publish,5,LOW
24,student,meet,requirement,visit,1,LOW
24,student,meet,requirement,satisfy,7,HIGH
24,study,provide,evidence,supply,7,HIGH
24,study,provide,evidence,leave,1,LOW
24,child,meet,house,satisfy,1,LOW
24,child,draw,picture,depict,4,HIGH
24,beach,meet,standard,satisfy,7,HIGH
24,artist,show,work,picture,1,HIGH
24,artist,show,work,express,4,LOW
24,child,draw,picture,attract,1,LOW
24,boy,meet,girl,visit,5,HIGH
24,boy,meet,girl,satisfy,1,LOW
24,beach,meet,standard,visit,1,LOW
24,sweat,run,face,move,1,HIGH
24,sweat,run,face,operate,7,LOW
24,survey,say,recovery,allege,4,HIGH
24,survey,say,recovery,state,7,HIGH
24,supporter,buy,ticket,bribe,1,LOW
24,supporter,buy,ticket,purchase,7,HIGH
24,study,show,correlation,express,7,HIGH
24,study,show,correlation,picture,7,LOW
24,study,provide,information,leave,1,LOW
24,study,provide,information,supply,7,HIGH
24,company,provide,service,supply,7,HIGH
24,court,try,case,judge,7,HIGH
24,claimant,draw,benefit,depict,1,LOW
24,company,provide,service,leave,1,LOW
24,court,try,offence,test,1,LOW
24,demonstrator,try,building,judge,2,LOW
24,court,try,case,test,1,LOW
24,court,try,offence,judge,7,HIGH
24,demonstrator,try,building,test,7,HIGH
24,employee,buy,property,bribe,1,LOW
24,writer,write,book,spell,1,LOW
25,table,draw,eye,depict,6,LOW
25,table,draw,eye,attract,4,HIGH
25,system,meet,criterion,visit,1,HIGH
25,system,meet,criterion,satisfy,7,HIGH
25,system,meet,requirement,visit,1,LOW
25,system,meet,requirement,satisfy,7,HIGH
25,system,provide,facility,supply,7,HIGH
25,system,provide,facility,leave,2,LOW
25,system,run,application,operate,7,HIGH
25,system,run,application,move,2,LOW
25,woman,draw,hair,depict,7,LOW
25,woman,draw,hair,attract,2,LOW
25,magazine,accept,liability,bear,7,HIGH
25,machine,run,program,operate,7,HIGH
25,machine,run,program,move,2,LOW
25,lawyer,accept,conviction,receive,3,LOW
25,lawyer,accept,conviction,bear,4,LOW
25,justice,try,king,test,3,HIGH
25,justice,try,king,judge,7,LOW
25,judge,try,action,test,5,HIGH
25,male,draw,female,attract,6,HIGH
25,magazine,accept,liability,receive,5,LOW
25,teacher,write,book,spell,5,LOW
25,user,run,application,operate,7,HIGH
25,scholar,write,book,publish,6,HIGH
25,people,try,program,test,7,HIGH
25,people,try,sniffing,judge,2,LOW
25,runway,run,parallel,operate,3,LOW
25,people,say,success,state,7,HIGH
25,people,try,door,judge,2,LOW
25,people,try,door,test,6,HIGH
25,people,try,program,judge,4,LOW
25,people,run,round,operate,7,LOW
25,people,say,prayer,allege,1,LOW
25,people,say,prayer,state,7,LOW
25,people,say,success,allege,5,HIGH
25,government,accept,recommendation,receive,4,HIGH
25,government,provide,cash,leave,1,LOW
25,government,provide,cash,supply,7,HIGH
25,investor,buy,share,bribe,1,LOW
25,firm,buy,politician,purchase,7,LOW
25,government,accept,proposal,bear,5,LOW
25,government,accept,proposal,receive,4,HIGH
25,government,accept,recommendation,bear,5,LOW
25,road,run,parallel,move,2,LOW
25,writer,write,book,publish,7,HIGH
25,investor,buy,share,purchase,7,HIGH
25,judge,try,action,judge,6,HIGH
25,river,meet,sea,visit,3,LOW
25,runway,run,parallel,move,3,LOW
25,school,provide,education,leave,1,LOW
25,road,run,parallel,operate,6,LOW
25,tribunal,try,crime,judge,7,HIGH
25,priest,say,prayer,allege,3,LOW
25,priest,say,mass,state,7,LOW
25,priest,say,mass,allege,3,LOW
25,poll,show,support,picture,5,LOW
25,poll,show,support,express,7,HIGH
25,politician,buy,election,purchase,7,LOW
25,politician,buy,election,bribe,5,HIGH
25,people,write,letter,spell,5,HIGH
25,people,write,letter,publish,5,HIGH
25,people,try,sniffing,test,4,LOW
25,member,accept,share,bear,5,LOW
25,map,show,location,picture,7,HIGH
25,weapon,buy,chance,purchase,5,LOW
25,user,accept,responsibility,receive,6,LOW
25,user,write,word,spell,5,HIGH
25,user,write,word,publish,6,LOW
25,user,write,software,spell,4,LOW
25,user,write,software,publish,7,HIGH
25,man,write,song,publish,5,LOW
25,man,try,experiment,test,6,HIGH
25,management,accept,responsibility,bear,6,HIGH
25,man,write,song,spell,3,LOW
25,map,show,area,express,7,LOW
25,management,accept,responsibility,receive,4,LOW
25,map,show,location,express,7,LOW
25,map,show,area,picture,7,HIGH
25,claimant,draw,benefit,attract,5,HIGH
25,cinema,show,film,picture,3,HIGH
25,teacher,write,book,publish,6,LOW
25,child,show,sign,express,6,LOW
25,child,show,interest,picture,2,LOW
25,child,show,interest,express,7,HIGH
25,child,meet,house,visit,3,HIGH
25,cinema,show,film,express,4,LOW
25,child,write,word,spell,6,HIGH
25,child,write,word,publish,7,LOW
25,child,show,sign,picture,3,HIGH
25,people,buy,product,bribe,1,LOW
25,people,buy,house,purchase,7,HIGH
25,people,buy,house,bribe,1,LOW
25,patient,draw,figure,depict,7,HIGH
25,people,run,company,move,2,LOW
25,people,buy,security,purchase,7,LOW
25,people,buy,security,bribe,5,HIGH
25,people,buy,product,purchase,7,HIGH
25,people,run,round,move,2,HIGH
25,people,run,company,operate,7,HIGH
25,representative,meet,official,visit,6,HIGH
25,river,meet,sea,satisfy,2,LOW
25,tribunal,try,crime,test,4,LOW
25,producer,say,favour,state,7,LOW
25,proposal,draw,criticism,attract,6,HIGH
25,priest,say,prayer,state,7,LOW
25,producer,say,favour,allege,5,HIGH
25,report,draw,attention,depict,3,LOW
25,representative,meet,official,satisfy,2,LOW
25,proposal,draw,criticism,depict,2,LOW
25,report,draw,attention,attract,5,HIGH
25,man,say,success,state,5,HIGH
25,man,try,experiment,judge,3,LOW
25,man,say,sentence,state,7,HIGH
25,man,say,success,allege,5,HIGH
25,man,provide,money,supply,7,HIGH
25,man,say,sentence,allege,4,LOW
25,man,draw,sword,depict,7,LOW
25,man,provide,money,leave,5,HIGH
25,male,draw,female,depict,7,LOW
25,man,draw,sword,attract,3,LOW
25,user,accept,responsibility,bear,6,HIGH
25,member,accept,share,receive,6,HIGH
25,model,buy,behaviour,bribe,2,LOW
25,model,buy,behaviour,purchase,6,LOW
25,mother,provide,baby,leave,5,LOW
25,mother,provide,baby,supply,7,HIGH
25,parent,draw,line,attract,2,LOW
25,parent,draw,line,depict,5,HIGH
25,patient,accept,treatment,bear,4,HIGH
25,patient,accept,treatment,receive,5,HIGH
25,patient,draw,figure,attract,2,LOW
25,service,meet,need,satisfy,5,HIGH
25,school,provide,education,supply,7,HIGH
25,scholar,write,book,spell,4,LOW
25,table,show,result,express,7,HIGH
25,firm,buy,politician,bribe,6,HIGH
25,figure,show,increase,picture,5,HIGH
25,weapon,buy,chance,bribe,3,LOW
25,family,run,hotel,move,2,LOW
25,family,provide,home,supply,7,HIGH
25,figure,show,increase,express,7,LOW
25,family,run,hotel,operate,7,HIGH
25,employer,provide,training,leave,1,LOW
25,employee,buy,property,purchase,7,HIGH
25,family,provide,home,leave,1,LOW
25,employer,provide,training,supply,7,HIGH
25,service,meet,need,visit,2,LOW
25,shareholder,accept,offer,bear,5,LOW
25,shareholder,accept,offer,receive,6,HIGH
25,shiver,run,spine,move,5,HIGH
25,shiver,run,spine,operate,7,LOW
25,sight,meet,eye,satisfy,3,LOW
25,society,accept,charge,bear,7,LOW
25,society,accept,charge,receive,7,LOW
25,speaker,say,word,allege,5,LOW
25,speaker,say,word,state,7,HIGH
25,table,show,result,picture,7,LOW
25,user,run,application,move,2,LOW
25,spokesman,say,decision,state,7,HIGH
25,spokesman,say,decision,allege,5,HIGH
25,specialist,write,papers,spell,4,LOW
25,specialist,write,papers,publish,6,HIGH
25,student,write,name,spell,6,HIGH
25,student,write,name,publish,6,LOW
25,student,meet,requirement,visit,2,LOW
25,student,meet,requirement,satisfy,7,HIGH
25,study,provide,evidence,supply,7,HIGH
25,study,provide,evidence,leave,4,LOW
25,child,meet,house,satisfy,2,LOW
25,child,draw,picture,depict,7,HIGH
25,beach,meet,standard,satisfy,6,HIGH
25,artist,show,work,picture,3,HIGH
25,artist,show,work,express,5,LOW
25,child,draw,picture,attract,3,LOW
25,boy,meet,girl,visit,5,HIGH
25,boy,meet,girl,satisfy,4,LOW
25,beach,meet,standard,visit,4,LOW
25,sweat,run,face,move,5,HIGH
25,sweat,run,face,operate,5,LOW
25,survey,say,recovery,allege,5,HIGH
25,survey,say,recovery,state,7,HIGH
25,supporter,buy,ticket,bribe,1,LOW
25,supporter,buy,ticket,purchase,7,HIGH
25,study,show,correlation,express,7,HIGH
25,study,show,correlation,picture,6,LOW
25,study,provide,information,leave,5,LOW
25,study,provide,information,supply,7,HIGH
25,company,provide,service,supply,7,HIGH
25,court,try,case,judge,7,HIGH
25,claimant,draw,benefit,depict,2,LOW
25,company,provide,service,leave,1,LOW
25,court,try,offence,test,5,LOW
25,demonstrator,try,building,judge,3,LOW
25,court,try,case,test,5,LOW
25,court,try,offence,judge,7,HIGH
25,demonstrator,try,building,test,3,HIGH
25,employee,buy,property,bribe,1,LOW
25,writer,write,book,spell,4,LOW
26,table,draw,eye,depict,1,LOW
26,table,draw,eye,attract,7,HIGH
26,system,meet,criterion,visit,1,HIGH
26,system,meet,criterion,satisfy,7,HIGH
26,system,meet,requirement,visit,1,LOW
26,system,meet,requirement,satisfy,7,HIGH
26,system,provide,facility,supply,7,HIGH
26,system,provide,facility,leave,1,LOW
26,system,run,application,operate,7,HIGH
26,system,run,application,move,7,LOW
26,woman,draw,hair,depict,1,LOW
26,woman,draw,hair,attract,3,LOW
26,magazine,accept,liability,bear,7,HIGH
26,machine,run,program,operate,7,HIGH
26,machine,run,program,move,3,LOW
26,lawyer,accept,conviction,receive,7,LOW
26,lawyer,accept,conviction,bear,4,LOW
26,justice,try,king,test,7,HIGH
26,justice,try,king,judge,7,LOW
26,judge,try,action,test,7,HIGH
26,male,draw,female,attract,7,HIGH
26,magazine,accept,liability,receive,4,LOW
26,teacher,write,book,spell,1,LOW
26,user,run,application,operate,7,HIGH
26,scholar,write,book,publish,7,HIGH
26,people,try,program,test,7,HIGH
26,people,try,sniffing,judge,1,LOW
26,runway,run,parallel,operate,1,LOW
26,people,say,success,state,7,HIGH
26,people,try,door,judge,1,LOW
26,people,try,door,test,7,HIGH
26,people,try,program,judge,6,LOW
26,people,run,round,operate,7,LOW
26,people,say,prayer,allege,1,LOW
26,people,say,prayer,state,7,LOW
26,people,say,success,allege,7,HIGH
26,government,accept,recommendation,receive,7,HIGH
26,government,provide,cash,leave,7,LOW
26,government,provide,cash,supply,7,HIGH
26,investor,buy,share,bribe,4,LOW
26,firm,buy,politician,purchase,7,LOW
26,government,accept,proposal,bear,3,LOW
26,government,accept,proposal,receive,7,HIGH
26,government,accept,recommendation,bear,4,LOW
26,road,run,parallel,move,1,LOW
26,writer,write,book,publish,7,HIGH
26,investor,buy,share,purchase,7,HIGH
26,judge,try,action,judge,7,HIGH
26,river,meet,sea,visit,4,LOW
26,runway,run,parallel,move,1,LOW
26,school,provide,education,leave,1,LOW
26,road,run,parallel,operate,1,LOW
26,tribunal,try,crime,judge,7,HIGH
26,priest,say,prayer,allege,1,LOW
26,priest,say,mass,state,7,LOW
26,priest,say,mass,allege,1,LOW
26,poll,show,support,picture,7,LOW
26,poll,show,support,express,7,HIGH
26,politician,buy,election,purchase,7,LOW
26,politician,buy,election,bribe,7,HIGH
26,people,write,letter,spell,1,HIGH
26,people,write,letter,publish,7,HIGH
26,people,try,sniffing,test,1,LOW
26,member,accept,share,bear,1,LOW
26,map,show,location,picture,7,HIGH
26,weapon,buy,chance,purchase,3,LOW
26,user,accept,responsibility,receive,2,LOW
26,user,write,word,spell,7,HIGH
26,user,write,word,publish,1,LOW
26,user,write,software,spell,1,LOW
26,user,write,software,publish,7,HIGH
26,man,write,song,publish,7,LOW
26,man,try,experiment,test,7,HIGH
26,management,accept,responsibility,bear,7,HIGH
26,man,write,song,spell,1,LOW
26,map,show,area,express,1,LOW
26,management,accept,responsibility,receive,2,LOW
26,map,show,location,express,7,LOW
26,map,show,area,picture,7,HIGH
26,claimant,draw,benefit,attract,4,HIGH
26,cinema,show,film,picture,7,HIGH
26,teacher,write,book,publish,7,LOW
26,child,show,sign,express,7,LOW
26,child,show,interest,picture,7,LOW
26,child,show,interest,express,7,HIGH
26,child,meet,house,visit,6,HIGH
26,cinema,show,film,express,4,LOW
26,child,write,word,spell,7,HIGH
26,child,write,word,publish,7,LOW
26,child,show,sign,picture,7,HIGH
26,people,buy,product,bribe,1,LOW
26,people,buy,house,purchase,7,HIGH
26,people,buy,house,bribe,1,LOW
26,patient,draw,figure,depict,7,HIGH
26,people,run,company,move,1,LOW
26,people,buy,security,purchase,7,LOW
26,people,buy,security,bribe,1,HIGH
26,people,buy,product,purchase,7,HIGH
26,people,run,round,move,7,HIGH
26,people,run,company,operate,7,HIGH
26,representative,meet,official,visit,7,HIGH
26,river,meet,sea,satisfy,1,LOW
26,tribunal,try,crime,test,4,LOW
26,producer,say,favour,state,7,LOW
26,proposal,draw,criticism,attract,7,HIGH
26,priest,say,prayer,state,7,LOW
26,producer,say,favour,allege,3,HIGH
26,report,draw,attention,depict,1,LOW
26,representative,meet,official,satisfy,1,LOW
26,proposal,draw,criticism,depict,1,LOW
26,report,draw,attention,attract,7,HIGH
26,man,say,success,state,7,HIGH
26,man,try,experiment,judge,3,LOW
26,man,say,sentence,state,7,HIGH
26,man,say,success,allege,3,HIGH
26,man,provide,money,supply,7,HIGH
26,man,say,sentence,allege,4,LOW
26,man,draw,sword,depict,1,LOW
26,man,provide,money,leave,7,HIGH
26,male,draw,female,depict,7,LOW
26,man,draw,sword,attract,3,LOW
26,user,accept,responsibility,bear,7,HIGH
26,member,accept,share,receive,7,HIGH
26,model,buy,behaviour,bribe,1,LOW
26,model,buy,behaviour,purchase,1,LOW
26,mother,provide,baby,leave,3,LOW
26,mother,provide,baby,supply,7,HIGH
26,parent,draw,line,attract,2,LOW
26,parent,draw,line,depict,7,HIGH
26,patient,accept,treatment,bear,7,HIGH
26,patient,accept,treatment,receive,7,HIGH
26,patient,draw,figure,attract,1,LOW
26,service,meet,need,satisfy,7,HIGH
